Generating pseudo labels for art data
pseudo label correct rate is 0.7124021425628347
Data statistic {'clipart': 4365, 'product': 4439, 'real_world': 4357}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([65, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.75875, step 159, accuracy 0.7541666666666667
Best accuracy so far: 0.75875, step 160, accuracy 0.7566666666666667
Best accuracy so far: 0.75875, step 161, accuracy 0.7529166666666667
Best accuracy so far: 0.75875, step 162, accuracy 0.75
Best accuracy so far: 0.75875, step 163, accuracy 0.7508333333333334
Best accuracy so far: 0.75875, step 164, accuracy 0.7454166666666666
Best accuracy so far: 0.75875, step 165, accuracy 0.7483333333333333
Best accuracy so far: 0.75875, step 166, accuracy 0.7466666666666667
Best accuracy so far: 0.75875, step 167, accuracy 0.7516666666666667
Best accuracy so far: 0.75875, step 168, accuracy 0.7520833333333333
Best accuracy so far: 0.75875, step 169, accuracy 0.75375
Best accuracy so far: 0.75875, step 170, accuracy 0.7491666666666666
Best accuracy so far: 0.75875, step 171, accuracy 0.7470833333333333
Best accuracy so far: 0.75875, step 172, accuracy 0.7491666666666666
Best accuracy so far: 0.75875, step 173, accuracy 0.7445833333333334
Best accuracy so far: 0.75875, step 174, accuracy 0.7420833333333333
Best accuracy so far: 0.75875, step 175, accuracy 0.74375
Best accuracy so far: 0.75875, step 176, accuracy 0.7408333333333333
Best accuracy so far: 0.75875, step 177, accuracy 0.7425
Best accuracy so far: 0.75875, step 178, accuracy 0.7441666666666666
Best accuracy so far: 0.75875, step 179, accuracy 0.7433333333333333
Best accuracy so far: 0.75875, step 180, accuracy 0.7441666666666666
Best accuracy so far: 0.75875, step 181, accuracy 0.74
Best accuracy so far: 0.75875, step 182, accuracy 0.7470833333333333
Best accuracy so far: 0.75875, step 183, accuracy 0.7429166666666667
Best accuracy so far: 0.75875, step 184, accuracy 0.7429166666666667
Best accuracy so far: 0.75875, step 185, accuracy 0.74125
Best accuracy so far: 0.75875, step 186, accuracy 0.7416666666666667
Best accuracy so far: 0.75875, step 187, accuracy 0.7454166666666666
Best accuracy so far: 0.75875, step 188, accuracy 0.75
Best accuracy so far: 0.75875, step 189, accuracy 0.7475
Best accuracy so far: 0.75875, step 190, accuracy 0.7479166666666667
Best accuracy so far: 0.75875, step 191, accuracy 0.7441666666666666
Best accuracy so far: 0.75875, step 192, accuracy 0.7470833333333333
Best accuracy so far: 0.75875, step 193, accuracy 0.7458333333333333
Best accuracy so far: 0.75875, step 194, accuracy 0.7491666666666666
Best accuracy so far: 0.75875, step 195, accuracy 0.7520833333333333
Best accuracy so far: 0.75875, step 196, accuracy 0.7475
Best accuracy so far: 0.75875, step 197, accuracy 0.7479166666666667
Best accuracy so far: 0.75875, step 198, accuracy 0.7479166666666667
Best accuracy so far: 0.75875, step 199, accuracy 0.7520833333333333
Best accuracy so far: 0.75875, step 200, accuracy 0.7533333333333333
Best accuracy so far: 0.75875, step 201, accuracy 0.7554166666666666
Best accuracy so far: 0.75875, step 202, accuracy 0.7554166666666666
Best accuracy so far: 0.76, step 203, accuracy 0.76
Best accuracy so far: 0.76, step 204, accuracy 0.7579166666666667
Best accuracy so far: 0.7604166666666666, step 205, accuracy 0.7604166666666666
Best accuracy so far: 0.7604166666666666, step 206, accuracy 0.7591666666666667
Best accuracy so far: 0.7604166666666666, step 207, accuracy 0.7575
Best accuracy so far: 0.7604166666666666, step 208, accuracy 0.7558333333333334
Best accuracy so far: 0.7604166666666666, step 209, accuracy 0.76
Best accuracy so far: 0.7604166666666666, step 210, accuracy 0.7579166666666667
Best accuracy so far: 0.7604166666666666, step 211, accuracy 0.7566666666666667
Best accuracy so far: 0.7604166666666666, step 212, accuracy 0.7558333333333334
Best accuracy so far: 0.7604166666666666, step 213, accuracy 0.7533333333333333
Best accuracy so far: 0.7604166666666666, step 214, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 215, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 216, accuracy 0.7525
Best accuracy so far: 0.7604166666666666, step 217, accuracy 0.7520833333333333
Best accuracy so far: 0.7604166666666666, step 218, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 219, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 220, accuracy 0.7508333333333334
Best accuracy so far: 0.7604166666666666, step 221, accuracy 0.75
Best accuracy so far: 0.7604166666666666, step 222, accuracy 0.7520833333333333
Best accuracy so far: 0.7604166666666666, step 223, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 224, accuracy 0.7516666666666667
Best accuracy so far: 0.7604166666666666, step 225, accuracy 0.7516666666666667
Best accuracy so far: 0.7604166666666666, step 226, accuracy 0.75
Best accuracy so far: 0.7604166666666666, step 227, accuracy 0.75125
Best accuracy so far: 0.7604166666666666, step 228, accuracy 0.7525
Best accuracy so far: 0.7604166666666666, step 229, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 230, accuracy 0.7454166666666666
Best accuracy so far: 0.7604166666666666, step 231, accuracy 0.745
Best accuracy so far: 0.7604166666666666, step 232, accuracy 0.7479166666666667
Best accuracy so far: 0.7604166666666666, step 233, accuracy 0.7458333333333333
Best accuracy so far: 0.7604166666666666, step 234, accuracy 0.7475
Best accuracy so far: 0.7604166666666666, step 235, accuracy 0.7495833333333334
Best accuracy so far: 0.7604166666666666, step 236, accuracy 0.7495833333333334
Best accuracy so far: 0.7604166666666666, step 237, accuracy 0.7504166666666666
Best accuracy so far: 0.7604166666666666, step 238, accuracy 0.7529166666666667
Best accuracy so far: 0.7604166666666666, step 239, accuracy 0.7533333333333333
Best accuracy so far: 0.7604166666666666, step 240, accuracy 0.7508333333333334
Best accuracy so far: 0.7604166666666666, step 241, accuracy 0.7533333333333333
Best accuracy so far: 0.7604166666666666, step 242, accuracy 0.7566666666666667
Best accuracy so far: 0.7604166666666666, step 243, accuracy 0.7558333333333334
Best accuracy so far: 0.7604166666666666, step 244, accuracy 0.7554166666666666
Best accuracy so far: 0.7604166666666666, step 245, accuracy 0.7575
Best accuracy so far: 0.7604166666666666, step 246, accuracy 0.7554166666666666
Best accuracy so far: 0.7604166666666666, step 247, accuracy 0.75625
Best accuracy so far: 0.7604166666666666, step 248, accuracy 0.7579166666666667
Best accuracy so far: 0.7604166666666666, step 249, accuracy 0.7558333333333334
Best accuracy so far: 0.7604166666666666, step 250, accuracy 0.75875
Best accuracy so far: 0.7633333333333333, step 251, accuracy 0.7633333333333333
Best accuracy so far: 0.7633333333333333, step 252, accuracy 0.7633333333333333
Best accuracy so far: 0.7633333333333333, step 253, accuracy 0.7625
Best accuracy so far: 0.7633333333333333, step 254, accuracy 0.7566666666666667
Best accuracy so far: 0.7633333333333333, step 255, accuracy 0.7570833333333333
Best accuracy so far: 0.7633333333333333, step 256, accuracy 0.7570833333333333
Best accuracy so far: 0.7633333333333333, step 257, accuracy 0.7591666666666667
Best accuracy so far: 0.7633333333333333, step 258, accuracy 0.75625
Best accuracy so far: 0.7633333333333333, step 259, accuracy 0.7554166666666666
Best accuracy so far: 0.7633333333333333, step 260, accuracy 0.7558333333333334
Best accuracy so far: 0.7633333333333333, step 261, accuracy 0.7525
Best accuracy so far: 0.7633333333333333, step 262, accuracy 0.75375
Best accuracy so far: 0.7633333333333333, step 263, accuracy 0.755
Best accuracy so far: 0.7633333333333333, step 264, accuracy 0.7541666666666667
Best accuracy so far: 0.7633333333333333, step 265, accuracy 0.755
