Generating pseudo labels for product data
pseudo label correct rate is 0.8150484343320568
Data statistic {'art': 2427, 'clipart': 4365, 'real_world': 4357}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([65, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.8999094202898551, step 213, accuracy 0.8571105072463768
Best accuracy so far: 0.8999094202898551, step 214, accuracy 0.8548460144927537
Best accuracy so far: 0.8999094202898551, step 215, accuracy 0.8571105072463768
Best accuracy so far: 0.8999094202898551, step 216, accuracy 0.8552989130434783
Best accuracy so far: 0.8999094202898551, step 217, accuracy 0.8566576086956522
Best accuracy so far: 0.8999094202898551, step 218, accuracy 0.8584692028985508
Best accuracy so far: 0.8999094202898551, step 219, accuracy 0.8571105072463768
Best accuracy so far: 0.8999094202898551, step 220, accuracy 0.8573369565217391
Best accuracy so far: 0.8999094202898551, step 221, accuracy 0.8577898550724637
Best accuracy so far: 0.8999094202898551, step 222, accuracy 0.8577898550724637
Best accuracy so far: 0.8999094202898551, step 223, accuracy 0.8568840579710145
Best accuracy so far: 0.8999094202898551, step 224, accuracy 0.858016304347826
Best accuracy so far: 0.8999094202898551, step 225, accuracy 0.8589221014492754
Best accuracy so far: 0.8999094202898551, step 226, accuracy 0.8591485507246377
Best accuracy so far: 0.8999094202898551, step 227, accuracy 0.8589221014492754
Best accuracy so far: 0.8999094202898551, step 228, accuracy 0.859375
Best accuracy so far: 0.8999094202898551, step 229, accuracy 0.8611865942028986
Best accuracy so far: 0.8999094202898551, step 230, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 231, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 232, accuracy 0.8623188405797102
Best accuracy so far: 0.8999094202898551, step 233, accuracy 0.8609601449275363
Best accuracy so far: 0.8999094202898551, step 234, accuracy 0.8605072463768116
Best accuracy so far: 0.8999094202898551, step 235, accuracy 0.8623188405797102
Best accuracy so far: 0.8999094202898551, step 236, accuracy 0.8605072463768116
Best accuracy so far: 0.8999094202898551, step 237, accuracy 0.860733695652174
Best accuracy so far: 0.8999094202898551, step 238, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 239, accuracy 0.8596014492753623
Best accuracy so far: 0.8999094202898551, step 240, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 241, accuracy 0.859375
Best accuracy so far: 0.8999094202898551, step 242, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 243, accuracy 0.8586956521739131
Best accuracy so far: 0.8999094202898551, step 244, accuracy 0.8596014492753623
Best accuracy so far: 0.8999094202898551, step 245, accuracy 0.860733695652174
Best accuracy so far: 0.8999094202898551, step 246, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 247, accuracy 0.8609601449275363
Best accuracy so far: 0.8999094202898551, step 248, accuracy 0.8600543478260869
Best accuracy so far: 0.8999094202898551, step 249, accuracy 0.8611865942028986
Best accuracy so far: 0.8999094202898551, step 250, accuracy 0.8602807971014492
Best accuracy so far: 0.8999094202898551, step 251, accuracy 0.8609601449275363
Best accuracy so far: 0.8999094202898551, step 252, accuracy 0.8609601449275363
Best accuracy so far: 0.8999094202898551, step 253, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 254, accuracy 0.8616394927536232
Best accuracy so far: 0.8999094202898551, step 255, accuracy 0.8620923913043478
Best accuracy so far: 0.8999094202898551, step 256, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 257, accuracy 0.8616394927536232
Best accuracy so far: 0.8999094202898551, step 258, accuracy 0.8586956521739131
Best accuracy so far: 0.8999094202898551, step 259, accuracy 0.8559782608695652
Best accuracy so far: 0.8999094202898551, step 260, accuracy 0.8584692028985508
Best accuracy so far: 0.8999094202898551, step 261, accuracy 0.858016304347826
Best accuracy so far: 0.8999094202898551, step 262, accuracy 0.8586956521739131
Best accuracy so far: 0.8999094202898551, step 263, accuracy 0.8575634057971014
Best accuracy so far: 0.8999094202898551, step 264, accuracy 0.858016304347826
Best accuracy so far: 0.8999094202898551, step 265, accuracy 0.8548460144927537
Best accuracy so far: 0.8999094202898551, step 266, accuracy 0.8546195652173914
Best accuracy so far: 0.8999094202898551, step 267, accuracy 0.8523550724637681
Best accuracy so far: 0.8999094202898551, step 268, accuracy 0.8523550724637681
Best accuracy so far: 0.8999094202898551, step 269, accuracy 0.8516757246376812
Best accuracy so far: 0.8999094202898551, step 270, accuracy 0.8498641304347826
Best accuracy so far: 0.8999094202898551, step 271, accuracy 0.8523550724637681
Best accuracy so far: 0.8999094202898551, step 272, accuracy 0.8539402173913043
Best accuracy so far: 0.8999094202898551, step 273, accuracy 0.8543931159420289
Best accuracy so far: 0.8999094202898551, step 274, accuracy 0.8496376811594203
Best accuracy so far: 0.8999094202898551, step 275, accuracy 0.8514492753623188
Best accuracy so far: 0.8999094202898551, step 276, accuracy 0.8525815217391305
Best accuracy so far: 0.8999094202898551, step 277, accuracy 0.8546195652173914
Best accuracy so far: 0.8999094202898551, step 278, accuracy 0.8568840579710145
Best accuracy so far: 0.8999094202898551, step 279, accuracy 0.8568840579710145
Best accuracy so far: 0.8999094202898551, step 280, accuracy 0.8596014492753623
Best accuracy so far: 0.8999094202898551, step 281, accuracy 0.858016304347826
Best accuracy so far: 0.8999094202898551, step 282, accuracy 0.8557518115942029
Best accuracy so far: 0.8999094202898551, step 283, accuracy 0.8573369565217391
Best accuracy so far: 0.8999094202898551, step 284, accuracy 0.8566576086956522
Best accuracy so far: 0.8999094202898551, step 285, accuracy 0.8577898550724637
Best accuracy so far: 0.8999094202898551, step 286, accuracy 0.8591485507246377
Best accuracy so far: 0.8999094202898551, step 287, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 288, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 289, accuracy 0.8596014492753623
Best accuracy so far: 0.8999094202898551, step 290, accuracy 0.8573369565217391
Best accuracy so far: 0.8999094202898551, step 291, accuracy 0.8584692028985508
Best accuracy so far: 0.8999094202898551, step 292, accuracy 0.8591485507246377
Best accuracy so far: 0.8999094202898551, step 293, accuracy 0.8602807971014492
Best accuracy so far: 0.8999094202898551, step 294, accuracy 0.8611865942028986
Best accuracy so far: 0.8999094202898551, step 295, accuracy 0.8600543478260869
Best accuracy so far: 0.8999094202898551, step 296, accuracy 0.8616394927536232
Best accuracy so far: 0.8999094202898551, step 297, accuracy 0.8584692028985508
Best accuracy so far: 0.8999094202898551, step 298, accuracy 0.8634510869565217
Best accuracy so far: 0.8999094202898551, step 299, accuracy 0.8625452898550725
Best accuracy so far: 0.8999094202898551, step 300, accuracy 0.8614130434782609
